"spp1","spp2","spp3","spp4","spp5","spp6","spp7","spp8","spp9","spp10","spp11","spp12","spp13","spp14","spp15","spp16","spp17","spp18","spp19","spp20","spp21","spp22","spp23","spp24","spp25","spp26","spp27","spp28","spp29","spp30"
1,1,4,7,9,15,33,36,36,45,48,61,67,77,80,73,70,71,58,45,51,44,20,22,14,11,9,2,1,5
0,1,3,4,7,14,14,26,43,47,51,46,71,72,64,78,73,64,67,58,40,46,23,21,19,15,10,6,6,4
0,1,6,4,9,8,10,21,29,38,48,54,66,70,66,63,68,74,65,68,58,49,41,34,29,18,13,7,14,5
0,0,5,3,1,8,10,14,16,23,30,33,63,58,59,60,66,75,63,63,70,58,47,41,35,28,18,14,8,8
2,1,1,4,5,5,11,13,17,28,24,33,39,48,45,66,59,75,73,70,78,60,53,49,41,34,14,14,7,10
0,0,2,3,3,3,5,6,17,16,27,33,42,42,59,64,81,75,75,77,68,70,65,42,48,38,27,22,16,13
0,1,2,1,0,2,5,9,13,11,20,25,34,43,58,60,58,72,76,82,71,65,56,47,50,35,28,16,14,11
2,0,0,3,1,2,7,7,9,13,23,30,33,40,53,62,70,72,85,85,77,73,71,55,37,43,27,20,14,7
0,0,0,1,4,4,5,9,8,12,17,16,31,44,50,61,64,78,74,76,70,76,68,48,42,30,35,18,14,11
0,0,0,1,2,0,0,7,18,11,15,32,26,45,49,57,62,77,75,78,78,70,63,55,39,40,24,24,12,6
0,0,0,2,1,2,4,4,6,11,14,28,35,39,48,56,64,75,80,84,75,64,68,59,39,36,36,21,25,15
0,0,0,0,0,4,2,8,6,9,20,31,30,32,40,59,70,70,73,78,80,68,65,54,47,43,28,20,17,10
0,0,0,1,2,4,2,4,5,16,23,21,29,40,59,59,68,78,81,83,78,75,66,55,48,35,32,19,12,10
0,0,1,1,2,2,3,2,13,19,19,21,40,37,55,63,63,70,76,83,75,68,63,58,42,40,22,18,19,13
0,0,0,1,2,3,6,8,11,15,19,27,38,45,59,60,65,69,77,74,70,75,64,44,43,45,29,19,14,11
1,0,0,1,0,0,6,5,8,13,22,24,34,46,56,59,71,68,82,75,64,66,61,46,53,36,38,19,13,14
1,0,1,3,2,1,6,6,14,13,29,32,49,45,59,68,70,77,67,76,62,66,60,52,37,30,24,24,7,8
1,1,1,3,4,8,10,14,15,21,30,34,45,54,58,67,67,75,60,81,71,61,53,36,42,33,26,19,10,2
0,0,5,6,8,12,12,17,20,34,46,34,54,47,58,72,72,62,71,65,56,51,45,38,29,30,13,12,10,7
2,1,2,1,2,10,21,21,25,38,39,56,57,61,74,65,65,67,69,64,52,51,46,39,20,21,13,10,6,2
0,2,2,2,8,13,20,18,25,44,48,62,64,75,73,75,78,72,66,57,59,40,26,19,23,12,9,10,3,3
0,3,4,4,11,8,29,27,39,44,50,62,76,72,71,79,76,61,55,55,42,35,23,21,9,8,8,5,5,2
1,1,3,7,12,22,24,32,34,50,52,69,70,75,78,82,67,64,59,43,31,31,21,20,11,13,7,3,1,2
1,3,6,5,11,19,25,37,34,46,54,63,78,76,83,75,74,67,47,40,34,45,17,12,7,6,3,4,2,0
4,5,11,5,13,14,25,35,43,47,50,66,81,78,75,76,67,65,57,46,32,34,19,15,14,7,3,3,2,0
8,3,11,12,17,27,35,38,38,41,63,67,71,84,68,74,70,54,47,41,34,32,22,18,12,9,5,5,1,2
11,12,10,17,21,33,37,51,55,62,75,79,71,74,76,63,64,40,41,31,35,15,18,11,6,6,3,0,2,0
7,14,16,25,36,40,59,56,65,61,74,66,73,68,59,49,40,37,27,22,23,4,13,7,2,1,3,0,0,0
11,19,23,31,42,52,70,66,72,69,70,72,67,60,63,44,29,36,26,12,11,7,2,5,1,4,1,1,0,0
12,19,30,31,41,51,60,70,79,76,81,69,64,56,60,44,33,26,22,8,3,5,2,1,0,1,1,0,0,0
14,19,27,45,52,55,61,79,80,79,80,71,70,60,60,44,33,21,18,23,2,8,2,1,0,0,1,0,0,0
14,27,35,44,43,56,68,77,75,81,80,67,68,59,50,38,35,18,13,9,7,3,1,4,2,1,0,1,0,0
14,27,26,47,50,55,64,69,87,84,67,75,62,52,53,35,39,22,14,13,8,6,0,1,1,0,0,1,0,0
15,23,32,42,45,62,65,79,82,81,87,70,70,72,52,43,28,21,14,13,9,1,2,2,1,0,0,0,0,0
16,20,20,25,53,51,71,73,74,81,83,79,75,64,46,40,36,19,22,11,6,5,2,0,1,1,0,0,0,0
16,15,39,34,49,62,68,71,77,78,76,72,63,58,53,32,41,22,19,10,7,8,5,1,0,0,0,1,0,0
22,21,34,47,45,60,63,82,74,85,82,69,63,57,46,49,33,21,17,9,5,6,1,2,2,0,0,1,0,0
20,19,30,39,49,62,73,70,80,79,74,82,73,57,57,39,30,24,11,7,8,4,8,2,0,1,0,0,0,0
18,22,33,41,46,48,69,74,82,79,75,79,62,54,42,44,31,26,14,13,4,6,3,1,1,0,1,0,0,0
16,13,30,41,45,63,70,65,78,80,72,75,68,64,43,43,27,16,17,6,3,4,3,1,0,1,0,0,0,0
10,26,27,42,55,61,71,77,76,84,81,73,66,56,50,34,33,18,14,14,5,7,1,1,0,0,1,0,0,0
16,15,29,44,53,54,66,63,85,81,77,72,68,52,54,45,34,23,11,10,10,5,3,1,1,1,1,0,0,0
11,22,34,43,44,63,65,74,78,81,79,72,74,58,49,35,22,26,16,14,14,6,5,1,2,0,0,0,0,0
11,22,32,38,40,52,57,70,79,73,80,79,71,63,48,41,25,21,22,19,14,8,4,1,1,1,1,0,0,0
15,21,36,31,41,49,58,73,78,78,77,76,74,60,55,41,33,28,25,25,9,5,7,1,1,0,1,0,0,0
10,11,28,31,38,44,51,63,67,65,76,73,72,70,62,59,50,37,29,30,17,16,10,7,7,3,1,1,0,0
7,11,15,22,21,35,34,51,58,53,58,67,64,72,64,64,68,45,36,31,23,25,10,17,4,5,3,1,4,1
4,3,3,11,15,18,32,37,40,47,62,61,68,72,71,66,68,56,48,42,38,23,28,15,9,3,4,1,0,1
2,3,8,10,9,13,27,28,46,47,60,65,77,79,74,74,82,58,50,45,36,32,14,14,10,8,4,6,2,3
1,1,3,11,7,19,27,35,41,47,58,61,78,72,79,72,75,71,61,45,41,31,17,25,15,7,4,5,2,4
1,4,7,6,12,22,13,22,36,45,62,70,74,79,71,76,67,60,59,51,40,39,22,18,17,8,7,1,4,2
0,2,8,7,15,8,18,18,37,44,49,59,72,77,80,66,75,67,57,48,39,33,22,21,15,6,11,4,5,3
0,1,4,4,12,11,19,25,25,41,47,61,64,68,77,73,74,79,69,56,47,38,32,18,19,15,13,3,3,3
2,1,3,8,3,9,17,25,27,47,35,43,47,65,72,72,69,71,65,66,50,45,37,38,32,24,19,8,6,7
0,2,2,5,7,12,6,9,19,24,27,42,55,66,55,61,69,78,63,71,65,61,50,38,25,19,13,10,9,3
0,0,0,4,3,4,4,12,14,24,29,35,41,46,53,58,70,70,80,69,65,68,51,40,43,34,21,19,11,12
0,0,0,0,3,7,6,8,16,16,20,35,40,49,56,61,63,68,77,75,69,67,64,45,41,40,27,22,12,6
1,0,0,1,4,2,2,6,10,9,22,27,38,45,54,54,65,76,78,68,63,67,69,60,42,38,20,29,12,8
0,0,0,2,2,2,7,6,10,12,26,28,28,41,45,63,69,76,83,75,82,63,60,54,40,42,27,15,13,6
0,1,1,1,2,2,4,7,13,15,23,22,28,33,55,50,69,78,73,80,67,64,67,53,38,37,37,21,17,15
0,0,0,0,1,4,0,6,6,7,16,29,22,42,58,61,70,79,80,81,77,72,66,55,54,43,31,24,22,5
0,0,0,1,0,5,2,3,11,11,16,21,28,44,53,63,64,73,80,82,79,73,61,49,48,37,28,26,12,10
0,0,0,0,0,1,2,4,10,15,20,30,37,38,46,63,75,79,71,80,79,63,66,60,48,38,31,21,12,11
1,0,0,1,1,1,2,4,7,8,20,25,29,46,48,66,61,81,76,79,77,65,67,43,46,33,24,20,10,14
0,0,0,1,1,3,5,7,12,14,20,22,35,52,49,48,56,68,78,85,79,65,64,57,46,37,32,21,16,9
1,0,0,3,0,4,4,3,12,12,16,27,39,41,56,56,66,74,74,77,69,73,67,53,44,34,24,23,16,15
0,1,0,1,0,2,3,7,14,18,24,29,37,49,50,67,72,69,77,77,81,67,61,58,42,38,32,18,15,14
0,0,1,1,5,4,10,14,10,22,21,40,36,47,55,54,69,74,70,66,61,64,52,54,39,38,24,22,12,10
0,2,1,3,3,8,12,12,17,19,33,44,48,53,53,69,71,64,64,68,69,58,50,43,37,35,14,10,9,3
1,0,2,6,6,8,12,15,29,23,37,40,48,63,67,70,73,73,66,63,63,45,48,33,29,23,16,14,9,7
2,1,1,3,14,13,15,14,28,30,37,46,66,62,64,71,80,68,66,57,58,49,40,31,22,23,9,12,6,5
0,3,3,6,11,16,19,25,22,44,53,56,69,70,75,83,72,77,63,51,47,34,24,28,12,15,11,10,2,6
1,2,5,4,9,22,20,25,38,43,57,57,71,80,83,79,74,68,69,49,51,32,26,21,9,7,8,5,3,1
1,2,6,5,11,19,27,33,32,57,56,65,74,80,81,78,73,60,55,48,54,27,28,19,16,4,5,2,2,1
2,1,4,11,17,19,17,41,35,51,53,66,76,76,84,74,79,68,59,48,34,21,29,22,12,11,6,5,1,0
5,4,6,12,11,19,30,37,46,53,61,66,67,75,76,74,69,58,51,46,37,31,25,18,7,7,6,3,1,1
3,9,12,13,22,19,25,37,57,53,71,69,71,68,72,72,67,51,47,42,35,26,19,13,12,10,2,2,3,1
6,16,15,27,30,37,46,54,55,62,64,62,67,74,62,56,49,45,29,26,16,14,10,6,9,3,4,2,1,0
20,15,32,35,49,60,56,67,60,80,76,79,66,62,56,46,43,33,31,16,16,8,5,3,6,5,2,2,0,0
11,17,27,32,45,54,62,73,83,90,78,66,69,63,47,50,28,28,18,11,8,6,4,3,3,0,0,0,0,0
18,25,35,35,49,57,59,74,78,85,78,75,70,59,48,42,30,21,16,11,10,9,1,0,0,0,0,0,0,0
14,22,32,47,44,60,69,76,85,81,76,73,57,60,48,42,32,20,19,8,7,8,3,0,1,1,1,2,0,0
18,15,37,40,46,49,55,65,77,78,74,69,71,58,53,38,28,31,24,13,5,8,4,1,1,0,0,0,0,0
12,18,34,42,52,63,67,68,71,79,85,74,71,62,50,38,29,32,12,12,6,6,3,0,2,2,0,0,0,0
19,13,30,37,43,61,57,68,78,82,75,68,67,54,45,39,36,28,19,9,4,9,3,0,1,0,0,0,0,0
21,20,36,39,49,60,64,73,74,81,78,74,76,55,46,35,38,33,18,7,11,3,1,4,1,0,1,0,0,0
26,20,30,38,56,55,69,79,79,80,83,73,75,62,49,35,27,26,10,11,7,5,4,0,4,1,0,0,0,0
18,18,22,34,53,60,70,76,72,76,79,65,67,57,53,33,33,26,15,17,4,6,0,1,0,1,0,0,0,0
12,20,25,39,48,58,71,69,77,77,79,75,68,67,56,49,31,18,15,6,5,6,4,2,2,0,0,0,0,0
18,19,22,38,48,56,66,67,77,76,82,76,66,62,49,38,27,31,14,13,7,9,2,1,3,0,0,0,0,0
23,19,31,32,49,61,68,69,75,78,81,73,63,62,41,37,31,16,17,11,8,1,3,3,3,0,0,0,0,0
18,27,27,38,52,60,75,77,77,79,76,68,68,54,35,45,34,21,17,12,9,5,1,1,2,2,0,0,0,0
12,18,24,40,43,57,68,64,82,82,81,76,66,59,48,38,36,24,9,11,5,3,3,3,0,1,0,0,0,0
17,22,27,41,49,64,69,76,78,84,78,74,62,57,44,37,22,30,17,17,8,6,5,0,3,0,0,0,0,0
16,28,26,36,38,59,62,67,79,80,75,78,66,55,47,39,35,18,19,7,11,5,2,4,2,3,2,1,0,0
9,17,26,37,40,54,68,72,66,73,72,73,58,61,55,41,43,26,19,25,14,2,3,2,1,1,0,0,1,0
22,20,36,33,42,58,58,76,58,78,67,71,68,57,53,48,43,26,20,9,16,14,9,4,8,1,2,0,1,0
6,10,14,30,35,39,44,58,65,67,74,75,67,71,66,54,54,44,33,31,24,13,13,7,6,3,1,2,0,0
6,5,14,16,21,25,43,41,54,59,60,80,68,83,73,66,70,49,43,45,49,23,14,14,9,4,3,5,1,0
2,7,7,11,19,17,32,38,40,49,60,69,73,85,79,72,69,58,49,47,40,26,22,14,9,10,6,2,1,1
4,2,7,7,12,10,29,32,39,47,65,65,68,79,81,77,70,65,51,42,45,36,23,12,12,5,8,1,4,0
1,2,4,6,8,16,20,27,35,41,57,61,77,80,83,74,65,57,66,59,40,24,25,17,9,6,3,4,3,1
1,5,3,4,10,12,22,22,40,54,53,63,59,78,79,86,73,70,54,51,42,28,26,16,21,15,6,2,3,2
1,2,5,4,9,11,17,19,29,29,59,56,64,73,69,77,73,62,64,56,42,39,22,21,18,13,6,3,4,3
0,1,2,4,5,13,11,22,33,36,49,56,60,63,59,68,74,64,66,58,50,42,29,33,26,18,14,13,11,3
0,0,2,4,6,9,4,17,16,30,36,34,46,57,57,74,67,68,64,70,66,54,39,36,32,15,15,11,9,8
1,0,2,4,1,5,8,10,14,21,23,37,48,41,56,65,74,73,71,71,71,54,51,46,36,29,19,12,15,13
1,1,0,2,1,6,7,13,18,23,27,33,41,51,58,66,71,67,78,74,70,60,59,51,41,33,21,15,11,9
1,1,1,2,2,0,9,11,11,20,22,25,36,45,53,69,66,66,71,72,71,71,62,45,41,36,26,19,12,9
0,0,2,0,2,0,9,7,7,20,17,30,34,35,56,60,65,82,77,79,68,69,48,57,44,34,34,17,17,7
0,0,0,1,1,0,4,6,8,13,14,31,42,40,44,67,60,79,79,85,70,70,66,60,50,34,32,24,7,9
0,0,0,1,2,0,4,10,6,12,17,30,22,33,54,54,65,68,82,79,79,74,65,61,42,40,32,15,19,10
1,0,0,0,2,0,5,9,5,13,13,22,21,40,53,62,55,72,78,80,84,78,65,54,53,38,36,30,14,6
0,0,0,0,0,6,5,4,12,14,14,24,37,41,48,55,67,72,78,80,76,76,64,54,42,44,31,20,19,8
0,1,0,1,1,3,5,6,10,8,15,29,34,36,59,63,74,75,80,71,83,74,69,56,51,34,24,25,11,10
0,0,0,1,1,3,4,2,12,12,24,25,28,32,48,59,60,76,81,73,79,76,61,54,55,44,33,22,18,10
0,0,2,1,6,1,3,11,5,14,25,23,39,49,53,59,72,76,68,77,76,79,69,51,43,32,34,18,13,8
0,0,1,3,2,5,3,3,15,12,21,30,33,37,57,63,78,75,80,68,71,64,54,58,38,37,24,21,12,9
1,1,2,3,3,6,7,14,11,15,22,33,43,49,43,58,71,75,72,77,72,64,66,56,37,32,24,10,15,11
2,0,0,2,5,5,5,12,23,21,34,37,42,58,54,61,67,70,74,74,67,64,45,38,41,25,22,12,12,12
2,3,2,6,4,8,14,22,21,32,36,46,54,62,62,67,67,61,72,57,59,54,42,43,27,23,16,12,8,5
2,3,2,8,9,15,17,24,26,35,53,59,56,62,71,75,70,67,57,57,44,42,38,21,23,15,13,8,7,3
3,3,4,4,9,13,15,29,32,43,58,51,68,74,75,67,68,75,63,54,43,35,28,20,12,13,8,6,3,0
2,1,1,6,8,18,14,34,33,44,71,72,70,73,77,66,69,74,62,46,40,34,25,18,10,9,6,2,4,2
0,4,2,9,6,15,25,28,42,50,46,60,76,82,78,79,77,63,66,50,37,34,24,19,9,8,6,2,7,0
0,6,5,7,11,15,18,42,42,43,62,65,75,79,81,74,79,59,56,44,34,32,18,14,16,4,5,2,5,0
2,5,6,14,17,18,31,33,36,43,57,67,70,73,80,76,66,53,49,43,33,34,22,12,8,5,2,5,1,1
6,5,14,13,19,30,47,47,55,63,55,62,70,75,60,66,54,54,52,39,25,24,19,14,5,3,2,2,1,1
6,10,23,33,34,47,44,54,65,69,67,71,60,68,59,59,50,44,35,27,17,9,17,13,8,7,2,2,0,1
12,18,28,35,45,50,56,75,68,85,77,77,73,66,56,40,35,22,26,12,11,7,11,4,3,2,1,0,0,0
22,15,24,32,59,67,55,75,70,82,82,74,76,70,51,43,31,20,16,14,5,2,3,2,2,1,1,0,1,0
13,16,27,36,48,58,65,71,76,79,78,71,65,70,50,38,21,23,14,8,5,1,5,2,0,2,0,0,0,0
11,20,32,41,38,51,67,74,82,80,79,79,68,59,44,34,27,24,16,6,6,3,7,1,0,0,0,0,0,0
13,15,27,33,48,59,55,76,73,79,76,81,67,66,44,40,29,25,15,17,8,3,5,2,1,0,0,0,0,0
19,23,31,38,43,66,68,79,72,85,78,76,69,49,39,38,24,19,15,15,3,7,4,2,2,0,0,0,0,0
11,26,35,39,48,58,66,70,82,78,74,79,65,52,46,44,25,11,16,15,8,5,1,4,0,0,0,0,0,0
14,18,31,44,50,60,65,74,76,77,78,73,76,61,48,37,29,28,17,8,4,3,2,2,3,0,0,0,0,0
12,21,32,39,46,57,73,66,70,88,85,80,69,58,49,37,27,19,18,12,7,3,3,3,0,1,2,0,0,0
18,23,33,41,50,55,62,78,89,84,76,72,56,53,50,37,34,18,13,14,8,4,2,2,0,0,2,1,0,1
14,23,33,42,45,55,70,63,78,82,78,78,67,62,52,40,32,19,17,14,9,2,5,2,2,1,0,0,0,0
19,17,30,47,52,64,64,72,74,78,82,71,69,59,53,44,27,37,17,16,10,8,5,2,2,0,1,0,0,0
6,23,27,39,46,63,72,67,80,89,68,71,69,60,39,46,25,26,16,12,5,4,5,1,2,0,1,1,0,0
13,24,30,30,43,64,71,68,79,79,78,70,69,65,50,32,31,28,12,9,7,3,0,1,0,1,1,0,0,0
13,18,22,35,44,60,66,78,75,77,83,84,70,53,35,33,27,21,12,18,3,7,3,1,3,1,0,0,0,0
13,26,33,38,52,53,70,72,74,81,84,70,64,52,54,38,28,22,21,10,7,4,1,2,0,0,0,0,0,0
15,21,40,47,47,65,71,79,79,82,76,74,63,52,48,40,24,16,19,15,9,7,3,3,1,0,1,0,0,0
16,28,31,38,47,56,53,74,75,77,78,80,62,62,60,40,37,16,21,16,10,4,5,2,1,0,0,3,0,0
22,15,21,36,36,54,65,69,74,70,82,79,70,67,57,41,32,29,28,21,12,9,3,5,0,1,2,0,1,0
13,11,23,31,35,50,47,54,70,70,75,75,72,54,61,62,43,36,26,24,19,18,10,4,3,2,4,1,0,0
7,6,8,15,25,36,39,50,52,67,70,66,69,73,72,65,60,57,38,33,25,24,17,8,11,8,3,3,2,1
3,3,5,11,14,24,29,27,46,51,55,68,73,75,75,74,74,60,54,42,40,26,22,15,9,9,4,2,0,0
3,0,6,7,12,11,19,40,35,53,59,65,70,77,78,79,66,55,64,41,40,30,19,16,8,11,8,5,0,0
2,3,5,17,10,21,21,36,42,56,52,71,77,78,80,85,66,64,53,46,35,37,23,13,13,7,9,4,1,0
4,5,2,5,15,15,24,24,28,46,55,61,76,86,78,74,73,65,55,49,46,32,29,19,15,12,11,1,1,0
0,4,4,6,11,14,16,28,30,46,55,54,63,68,76,76,77,65,62,52,52,39,27,20,25,8,6,6,2,3
0,1,3,6,7,7,23,21,28,42,51,59,62,71,67,73,74,71,62,70,47,27,27,22,21,12,10,9,2,4
0,2,1,4,4,9,14,17,24,36,35,46,58,63,61,71,78,65,65,63,57,54,53,42,29,22,21,8,3,9
1,5,3,1,5,13,8,11,16,31,33,46,39,52,68,61,66,66,73,68,64,60,56,40,37,25,27,18,7,13
1,0,0,1,2,5,10,10,13,20,27,38,36,56,53,71,75,79,73,68,61,65,49,52,37,25,22,12,14,12
0,0,1,0,1,5,3,9,10,17,20,32,33,42,55,58,68,69,74,79,81,69,60,52,41,36,21,22,11,14
0,1,0,1,2,2,2,5,8,17,15,29,38,47,46,57,63,71,74,78,75,67,63,58,40,33,35,18,10,14
0,0,3,0,2,2,4,6,10,10,25,31,34,39,46,62,67,69,80,78,68,64,63,48,46,37,24,22,17,9
0,0,0,0,1,2,2,7,9,9,20,28,31,35,45,52,69,75,81,79,74,77,56,61,48,34,32,21,15,8
0,0,0,1,0,1,5,2,11,13,13,18,41,45,58,54,75,70,74,82,81,78,62,62,54,46,31,20,16,8
0,0,1,1,1,5,3,7,7,16,14,28,38,32,47,49,65,73,72,78,82,77,66,50,47,35,33,25,15,12
0,0,0,0,0,3,6,9,6,11,14,27,32,42,49,54,67,76,82,79,74,74,65,52,52,36,31,21,21,7
1,0,0,1,2,2,1,6,10,13,9,30,31,39,51,50,67,77,74,79,83,71,62,50,38,45,31,26,24,8
0,1,0,1,2,3,1,9,9,12,23,30,33,35,46,53,74,74,71,76,75,71,59,59,41,36,19,18,9,8
0,0,1,4,1,3,3,8,9,19,20,23,41,45,53,62,71,70,77,74,80,70,63,50,41,33,28,23,11,4
1,1,3,2,3,3,13,8,12,11,21,30,44,49,52,57,68,66,70,76,65,61,55,47,49,35,25,18,14,6
0,2,2,0,4,7,6,17,18,29,25,39,44,56,63,66,67,71,71,59,58,61,46,38,26,24,20,16,11,9
0,3,4,2,4,6,14,17,34,36,43,51,57,61,75,71,61,68,66,61,61,55,42,33,31,26,14,14,9,7
0,2,2,4,7,5,16,21,36,32,43,63,60,63,80,69,70,69,65,58,49,40,28,28,18,23,7,9,5,3
1,2,6,2,15,19,24,33,42,52,61,64,72,75,74,73,67,69,59,52,49,36,28,24,18,10,7,7,4,2
2,4,1,5,9,18,18,26,33,51,59,52,76,81,80,76,77,64,62,50,40,37,27,15,14,9,5,6,1,0
2,1,4,5,11,13,22,31,37,45,56,73,75,80,82,74,75,65,52,45,41,30,18,18,18,8,3,5,2,3
1,3,7,7,12,18,24,32,42,54,60,69,79,67,86,72,75,67,61,44,39,22,24,16,10,7,9,0,2,1
3,6,9,15,16,27,39,36,48,51,63,60,59,68,78,78,61,53,53,45,28,30,21,13,8,11,8,3,1,2
6,6,16,19,28,35,49,40,51,68,68,75,66,68,66,56,57,42,40,24,23,24,15,11,4,6,2,3,3,2
6,17,27,25,44,41,58,58,64,71,77,72,69,61,61,44,42,39,36,23,21,12,9,6,4,5,5,1,0,0
21,22,24,35,53,51,62,73,71,82,86,74,64,54,53,45,41,29,16,13,9,5,3,5,1,3,0,1,0,1
15,24,28,33,49,59,59,76,83,84,77,79,61,63,49,40,30,20,18,11,9,7,3,4,1,1,1,0,0,0
12,16,35,44,49,69,67,70,79,84,71,68,67,54,53,43,34,25,17,13,8,4,7,1,1,0,0,0,0,0
17,25,19,38,47,53,59,72,77,80,81,72,70,54,55,37,42,30,18,16,8,7,2,2,0,1,1,1,0,0
16,24,26,46,44,57,72,79,77,79,82,73,58,61,45,40,35,19,22,11,11,4,7,2,4,1,0,0,0,0
19,19,36,40,49,59,58,63,80,76,86,66,66,51,50,35,33,28,17,6,11,9,2,4,2,0,0,0,0,0
12,23,25,46,46,54,62,68,78,76,75,71,64,57,45,43,30,24,14,8,9,7,2,1,1,2,0,0,0,0
13,22,26,42,46,54,68,70,75,76,74,69,66,46,47,42,33,20,14,19,10,3,3,3,0,1,0,0,0,0
21,18,23,42,45,52,65,73,73,76,75,77,64,63,56,32,33,20,16,10,6,3,3,3,0,0,1,0,0,0
12,26,31,37,46,65,70,77,78,82,75,77,73,63,46,38,33,24,19,5,8,9,5,1,0,1,0,0,0,0
20,26,26,46,54,60,54,78,80,82,85,80,69,57,49,39,31,26,15,16,2,7,3,1,1,1,0,0,0,0
16,19,40,38,51,59,63,63,83,82,82,79,68,61,37,46,35,31,15,12,8,6,3,1,1,1,0,0,1,0
20,24,28,35,52,57,63,66,72,78,69,73,74,60,49,39,28,25,13,12,9,5,1,2,1,0,0,0,0,0
15,26,39,42,47,66,67,71,80,76,81,71,56,61,45,43,29,26,13,12,6,8,4,3,1,1,0,0,0,0
11,22,32,38,57,45,65,76,75,79,73,78,68,63,54,38,48,18,11,13,7,5,2,2,0,0,0,0,0,0
20,19,32,48,47,63,66,82,76,81,80,72,75,62,54,40,35,19,13,12,8,4,3,1,0,0,0,0,0,0
16,27,24,33,47,58,76,76,78,75,81,75,75,58,51,33,35,26,13,18,4,3,4,0,1,0,1,0,0,0
14,22,28,36,51,51,62,66,82,78,76,69,69,63,50,34,28,21,19,9,7,7,3,1,1,2,2,1,0,0
11,23,24,31,50,61,62,65,75,80,77,72,73,65,52,33,28,34,22,13,15,9,6,2,4,0,0,0,0,0
8,18,19,32,31,47,46,66,62,73,68,73,73,61,51,52,47,36,27,21,20,17,5,7,4,3,2,0,1,0
10,7,21,24,35,35,43,43,60,60,66,71,73,74,64,62,64,45,40,35,23,25,17,12,9,6,4,1,1,0
4,8,12,13,15,22,38,45,40,56,68,75,74,71,78,71,64,68,55,46,28,27,12,13,6,4,3,3,1,0
3,8,6,7,11,18,19,28,40,52,59,66,75,78,78,78,83,66,46,40,34,29,20,11,10,7,3,1,3,0
1,3,5,6,10,21,21,33,41,43,70,68,69,77,85,76,65,71,61,45,36,30,22,16,10,5,7,4,2,1
3,2,4,8,8,11,14,34,39,53,57,61,79,78,83,77,77,65,59,48,36,43,29,16,15,8,8,5,2,3
0,2,6,7,10,10,18,26,36,45,54,64,67,69,76,78,80,62,58,59,50,33,32,24,12,11,6,6,6,1
0,1,5,3,10,17,17,20,25,34,50,50,56,64,72,81,71,64,75,53,49,41,36,34,18,7,8,5,3,4
1,0,2,2,8,9,16,16,20,31,42,45,59,69,68,67,68,69,71,60,62,51,41,32,25,22,17,10,9,9
0,3,0,4,3,6,7,13,13,25,28,40,46,57,60,75,67,77,65,72,62,58,52,38,29,30,18,20,11,6
0,2,0,2,3,4,8,14,11,16,27,40,36,41,52,58,69,78,75,77,64,54,62,57,38,14,17,17,12,11
1,0,2,2,3,5,9,8,16,15,17,35,40,48,61,56,75,70,75,73,71,59,68,53,42,34,20,13,12,14
0,1,0,1,1,2,5,4,9,20,20,32,36,47,57,61,67,65,69,71,72,67,63,57,44,37,20,25,12,15
1,1,0,0,4,5,5,2,7,12,17,27,39,33,49,62,59,76,72,74,79,68,62,51,39,37,42,23,20,9
0,0,1,1,3,1,4,9,10,11,14,29,36,39,53,54,62,68,68,67,83,68,67,62,45,38,30,23,17,15
0,0,1,1,1,4,4,5,13,16,24,25,31,33,57,55,72,71,74,88,83,74,62,60,39,33,26,23,20,10
1,0,0,1,2,4,5,7,11,15,24,27,32,38,44,65,69,70,75,80,78,76,60,55,49,43,29,19,16,7
0,0,1,0,2,1,2,3,8,12,15,27,32,41,41,65,71,71,77,78,76,73,73,57,44,39,26,20,14,11
0,0,0,0,2,3,3,7,5,13,26,22,28,36,54,57,66,82,82,75,72,70,67,50,41,31,19,23,14,6
0,0,2,1,2,4,5,5,5,14,16,22,34,47,50,74,69,74,77,72,81,64,61,58,46,37,28,21,13,14
0,1,0,1,4,3,7,9,17,11,24,29,41,33,54,57,66,72,70,76,72,62,54,49,49,38,25,21,17,8
0,0,3,2,2,5,6,8,12,15,28,41,42,48,59,69,68,70,66,72,65,67,46,49,40,37,17,15,12,5
0,0,0,2,7,8,12,10,18,19,33,39,46,54,56,56,68,76,68,77,61,55,42,50,34,17,18,15,8,11
1,0,6,4,10,9,13,19,32,32,34,50,51,66,64,66,76,64,63,67,61,49,45,36,26,24,10,12,3,2
0,2,6,1,10,20,20,32,33,39,46,59,64,66,77,68,77,66,60,51,45,40,36,32,16,13,12,6,8,1
2,5,2,2,8,14,18,26,42,43,60,63,69,71,77,74,81,65,54,53,39,36,33,21,6,14,12,1,1,2
1,2,4,8,13,13,26,30,34,43,53,63,63,72,87,74,67,67,59,57,38,29,23,17,14,11,7,3,2,3
0,6,5,9,12,26,17,35,32,57,60,65,74,73,80,83,73,68,57,46,37,25,21,21,11,5,3,1,1,0
1,7,5,11,10,20,24,30,34,49,53,73,57,80,78,74,74,66,53,47,46,30,24,17,11,6,5,1,1,1
7,8,12,13,15,24,22,42,52,65,64,65,73,72,74,77,63,49,45,42,31,26,18,13,9,6,3,1,1,2
3,12,13,23,31,39,35,44,46,73,66,70,78,67,58,57,44,49,37,31,22,20,13,12,7,1,0,4,2,1
13,27,18,26,30,54,53,67,75,74,76,74,71,63,57,45,47,26,23,15,14,12,8,8,2,4,0,0,1,0
